tab_vendaitem_id_vendaitem;tab_vendaitem_id_venda;tab_vendaitem_id_entidade;tab_vendaitem_id_produto;tab_vendaitem_id_produtotipo;tab_vendaitem_qtd;tab_vendaitem_preco;tab_vendaitem_desconto;tab_vendaitem_estornado;tab_vendaitem_obs;tab_vendaitem_complemento;tab_vendaitem_composicao
1;539;2;9;2;1.000;86.00;0.00;0;;;
1;540;2;9;2;1.000;86.00;0.00;0;;;
1;541;2;1;1;1.000;115.00;0.00;0;;;
1;542;2;9;2;2.000;85.00;0.00;0;;;
1;543;2;9;2;1.000;86.00;0.00;0;;;
1;544;2;1;1;1.000;100.00;0.00;0;;;
1;545;2;9;2;1.000;85.00;0.00;0;"foi do dia 17-01 no pix ";;
1;546;2;1;1;1.000;115.00;0.00;0;;;
1;547;2;1;1;1.000;115.00;0.00;0;;;
1;548;2;1;1;1.000;115.00;0.00;0;;;
1;549;2;1;1;1.000;115.00;0.00;0;;;
1;550;2;1;1;1.000;115.00;0.00;0;;;
1;551;2;1;1;1.000;115.00;0.00;0;;;
1;552;2;1;1;1.000;115.00;0.00;0;;;
1;553;2;1;1;1.000;115.00;0.00;0;;;
1;554;2;9;2;1.000;85.00;0.00;0;;;
1;555;2;1;1;1.000;115.00;0.00;1;;;
1;556;2;1;1;1.000;115.00;0.00;0;;;
1;557;2;1;1;1.000;115.00;0.00;0;;;
1;558;2;1;1;1.000;115.00;0.00;0;;;
1;559;2;1;1;1.000;115.00;0.00;0;;;
1;561;2;9;2;3.000;86.00;0.00;0;;;
1;562;2;1;1;1.000;115.00;15.00;0;;;
1;563;2;1;1;1.000;115.00;0.00;0;;;
1;564;2;1;1;1.000;115.00;0.00;1;;;
1;565;2;1;1;1.000;115.00;0.00;1;;;
1;566;2;1;1;1.000;115.00;0.00;0;;;
1;567;2;1;1;1.000;115.00;0.00;0;;;
1;568;2;8;2;3.000;94.00;0.00;0;;;
1;569;2;9;2;13.000;85.00;0.00;0;;;
1;570;2;9;2;10.000;85.00;0.00;0;;;
1;571;2;9;2;10.000;85.00;0.00;0;;;
1;572;2;9;2;10.000;85.00;0.00;0;;;
1;573;2;1;1;1.000;115.00;0.00;0;;;
1;574;2;9;2;9.000;85.00;0.00;0;;;
1;575;2;9;2;10.000;85.00;0.00;0;;;
1;576;2;8;2;3.000;105.00;0.00;0;"2 jd olga - 1 jd rosas";;
1;577;2;9;2;3.000;85.00;0.00;0;;;
1;578;2;1;1;1.000;115.00;0.00;0;;;
1;581;2;1;1;1.000;115.00;0.00;0;;;
1;582;2;9;2;1.000;85.00;0.00;0;;;
1;583;2;8;2;2.000;90.00;0.00;0;;;
1;584;2;8;2;1.000;100.00;0.00;1;;;
1;587;2;1;1;1.000;115.00;0.00;0;;;
1;588;2;9;2;4.000;85.00;0.00;0;;;
1;589;2;9;2;1.000;86.00;0.00;0;;;
1;590;2;9;2;2.000;85.00;0.00;0;;;
1;591;2;1;1;1.000;100.00;0.00;0;;;
1;592;2;8;2;1.000;102.00;0.00;0;;;
1;594;2;1;1;1.000;115.00;0.00;0;;;
1;596;2;1;1;1.000;115.00;0.00;0;;;
1;597;2;1;1;1.000;115.00;0.00;1;;;
1;598;2;9;2;1.000;85.00;0.00;0;;;
1;599;2;1;1;1.000;115.00;0.00;0;;;
1;600;2;9;2;1.000;85.00;0.00;0;;;
1;603;2;9;2;1.000;85.00;0.00;0;;;
1;604;2;1;1;1.000;115.00;0.00;1;;;
1;605;2;1;1;1.000;115.00;0.00;0;;;
1;606;2;1;1;2.000;115.00;0.00;1;;;
1;607;2;9;2;15.000;85.00;0.00;0;;;
1;608;2;9;2;10.000;85.00;0.00;0;;;
1;609;2;9;2;17.000;85.00;0.00;0;;;
1;610;2;9;2;4.000;85.00;0.00;0;;;
1;611;2;9;2;2.000;90.00;0.00;0;;;
1;612;2;9;2;4.000;85.00;0.00;0;;;
1;613;2;1;1;1.000;115.00;0.00;0;;;
1;614;2;1;1;1.000;115.00;0.00;0;;;
1;615;2;1;1;1.000;115.00;0.00;0;;;
1;616;2;8;2;3.000;90.00;0.00;0;;;
1;617;2;8;2;1.000;90.00;0.00;0;;;
1;618;2;1;1;1.000;115.00;0.00;0;;;
1;619;2;1;1;1.000;115.00;0.00;0;;;
1;621;2;1;1;1.000;115.00;0.00;0;;;
1;622;2;1;1;1.000;115.00;0.00;0;;;
1;623;2;1;1;1.000;115.00;0.00;0;;;
1;624;2;9;2;2.000;85.00;0.00;0;;;
1;625;2;9;2;3.000;85.00;0.00;0;;;
1;626;2;1;1;1.000;115.00;0.00;0;;;
1;627;2;9;2;1.000;85.00;0.00;0;;;
1;628;2;9;2;1.000;85.00;0.00;0;;;
1;629;2;1;1;1.000;115.00;0.00;0;;;
1;631;2;5;1;1.000;0.00;0.00;0;;;
1;633;2;1;1;1.000;115.00;0.00;0;;;
1;634;2;1;1;1.000;115.00;0.00;0;;;
1;635;2;1;1;1.000;115.00;0.00;0;;;
1;636;2;1;1;1.000;115.00;0.00;0;;;
1;638;2;1;1;1.000;115.00;0.00;0;;;
1;639;2;1;1;1.000;115.00;0.00;1;;;
1;641;2;8;2;1.000;100.00;0.00;0;;;
1;642;2;9;2;1.000;85.00;0.00;0;;;
1;643;2;1;1;1.000;115.00;0.00;0;;;
1;644;2;9;2;19.000;85.00;0.00;0;;;
1;645;2;9;2;12.000;85.00;0.00;0;;;
1;646;2;9;2;15.000;85.00;0.00;0;;;
1;647;2;8;2;2.000;105.00;0.00;0;"1jd olga, 1 jd rosas";;
1;648;2;9;2;10.000;85.00;0.00;0;;;
1;649;2;9;2;5.000;85.00;0.00;0;;;
1;650;2;1;1;1.000;115.00;0.00;0;;;
1;651;2;1;1;1.000;115.00;0.00;0;;;
1;653;2;9;2;5.000;85.00;0.00;0;;;
1;654;2;8;2;1.000;90.00;0.00;0;;;
1;655;2;9;2;1.000;86.00;0.00;0;;;
1;656;2;9;2;1.000;86.00;0.00;0;;;
1;658;2;1;1;1.000;115.00;0.00;0;;;
1;660;2;1;1;1.000;115.00;0.00;0;;;
1;661;2;9;2;1.000;85.00;0.00;0;;;
1;662;2;1;1;1.000;115.00;0.00;0;;;
1;663;2;5;1;1.000;0.00;0.00;0;;;
1;664;2;1;1;1.000;115.00;0.00;0;;;
1;665;2;1;1;1.000;115.00;0.00;0;;;
1;666;2;9;2;3.000;85.00;0.00;0;;;
1;667;2;1;1;1.000;115.00;0.00;0;;;
1;668;2;9;2;1.000;85.00;0.00;0;;;
1;669;2;9;2;2.000;85.00;0.00;0;;;
1;670;2;9;2;1.000;112.00;0.00;0;;;
1;671;2;9;2;1.000;86.00;0.00;0;;;
1;672;2;9;2;3.000;85.00;0.00;0;;;
1;673;2;9;2;1.000;85.00;0.00;0;;;
1;674;2;9;2;10.000;85.00;0.00;0;;;
1;675;2;9;2;13.000;85.00;0.00;0;;;
1;676;2;8;2;1.000;105.00;0.00;0;;;
1;677;2;9;2;4.000;85.00;0.00;0;;;
1;678;2;9;2;2.000;90.00;0.00;0;;;
1;679;2;1;1;1.000;115.00;0.00;0;;;
1;680;2;1;1;1.000;115.00;0.00;0;;;
1;681;2;9;2;1.000;90.00;0.00;0;;;
1;682;2;1;1;1.000;115.00;0.00;0;;;
1;683;2;1;1;1.000;115.00;0.00;0;;;
1;684;2;5;1;1.000;0.00;0.00;0;;;
1;685;2;1;1;1.000;115.00;0.00;0;;;
1;686;2;1;1;1.000;115.00;0.00;0;;;
1;687;2;1;1;1.000;115.00;0.00;0;;;
1;688;2;4;1;1.000;200.00;0.00;0;;;
1;689;2;1;1;1.000;115.00;0.00;0;;;
1;690;2;9;2;2.000;85.00;0.00;0;;;
1;691;2;9;2;1.000;86.00;0.00;0;;;
1;692;2;1;1;1.000;115.00;0.00;0;;;
1;693;2;9;2;15.000;85.00;0.00;0;;;
1;694;2;9;2;13.000;85.00;0.00;0;;;
1;695;2;9;2;5.000;85.00;0.00;0;;;
1;696;2;8;2;1.000;105.00;0.00;0;;;
1;697;2;1;1;1.000;115.00;0.00;0;;;
1;698;2;1;1;1.000;115.00;0.00;0;;;
1;699;2;1;1;1.000;115.00;0.00;0;;;
1;700;2;1;1;1.000;115.00;0.00;0;;;
1;701;2;1;1;1.000;115.00;0.00;0;;;
1;702;2;1;1;1.000;115.00;0.00;0;;;
1;703;2;1;1;1.000;115.00;0.00;0;;;
1;704;2;9;2;10.000;85.00;0.00;0;;;
1;705;2;9;2;2.000;86.00;0.00;0;;;
1;706;2;1;1;1.000;115.00;0.00;0;;;
1;707;2;8;2;1.000;103.00;0.00;0;;;
1;708;2;4;1;1.000;0.00;0.00;0;;;
1;709;2;5;1;1.000;0.00;0.00;0;;;
1;710;2;1;1;1.000;115.00;0.00;0;;;
1;711;1;9;2;2.000;87.00;0.00;0;;;
1;712;2;1;1;1.000;115.00;0.00;1;;;
1;713;2;9;2;1.000;85.00;0.00;0;;;
1;714;2;1;1;1.000;115.00;0.00;0;;;
1;715;2;1;1;1.000;115.00;0.00;0;;;
1;716;2;1;1;1.000;115.00;0.00;0;;;
1;717;2;5;1;1.000;0.00;0.00;0;;;
1;718;2;1;1;1.000;115.00;0.00;0;;;
1;719;2;9;2;1.000;85.00;0.00;0;;;
1;720;2;1;1;1.000;115.00;0.00;0;;;
1;721;2;1;1;1.000;115.00;0.00;0;;;
1;722;2;1;1;1.000;115.00;0.00;0;;;
1;723;2;9;2;2.000;85.00;0.00;0;;;
1;724;2;9;2;37.000;85.00;0.00;0;;;
1;725;2;9;2;25.000;85.00;0.00;0;;;
1;726;2;4;1;25.000;0.00;0.00;0;;;
1;727;2;4;1;20.000;0.00;0.00;0;;;
1;728;2;9;2;5.000;85.00;0.00;0;;;
1;729;2;9;2;10.000;85.00;0.00;0;;;
1;730;2;9;2;15.000;82.00;0.00;0;;;
1;731;2;9;2;4.000;85.00;0.00;0;;;
1;732;2;9;2;10.000;85.00;0.00;0;;;
1;733;2;9;2;4.000;85.00;0.00;0;;;
1;734;2;1;1;1.000;115.00;0.00;0;;;
1;735;2;1;1;1.000;115.00;0.00;0;;;
1;736;2;9;2;2.000;109.00;0.00;0;;;
1;737;2;9;2;3.000;97.00;0.00;0;;;
1;738;2;9;2;2.000;90.00;0.00;0;;;
1;739;2;8;2;3.000;105.00;0.00;0;"2no jd rosas - 1 no jd olga";;
1;740;2;9;2;1.000;85.00;0.00;0;;;
1;741;2;9;2;2.000;86.00;0.00;0;;;
1;742;2;1;1;1.000;115.00;0.00;0;;;
1;743;2;8;2;1.000;103.00;0.00;0;;;
1;744;2;1;1;1.000;115.00;0.00;0;;;
1;745;2;9;2;1.000;85.00;0.00;0;;;
1;746;2;9;2;1.000;85.00;0.00;0;;;
1;747;2;1;1;1.000;115.00;0.00;0;;;
1;748;2;9;2;1.000;85.00;0.00;0;;;
1;749;2;1;1;1.000;115.00;0.00;0;;;
1;750;2;1;1;1.000;115.00;0.00;0;;;
1;751;2;1;1;1.000;115.00;0.00;0;;;
1;752;2;1;1;1.000;115.00;0.00;0;;;
1;753;2;9;2;1.000;85.00;0.00;0;;;
1;754;2;1;1;1.000;115.00;0.00;0;;;
1;755;2;1;1;1.000;115.00;0.00;0;;;
1;756;2;1;1;1.000;115.00;0.00;0;;;
1;757;2;1;1;1.000;115.00;0.00;0;;;
1;758;2;9;2;1.000;85.00;0.00;0;;;
1;759;2;9;2;2.000;85.00;0.00;0;;;
1;760;2;9;2;2.000;85.00;0.00;0;;;
1;761;2;1;1;1.000;115.00;0.00;0;;;
1;762;2;9;2;1.000;85.00;0.00;0;;;
1;763;2;9;2;2.000;85.00;0.00;0;;;
1;764;2;9;2;1.000;85.00;0.00;0;;;
1;765;2;9;2;1.000;85.00;0.00;0;;;
1;766;2;9;2;1.000;85.00;0.00;0;;;
1;767;2;9;2;1.000;85.00;0.00;0;;;
1;768;2;5;1;2.000;0.00;0.00;0;;;
1;769;2;12;2;1.000;120.00;0.00;1;;;
1;770;2;12;2;1.000;120.00;0.00;0;;;
1;772;2;12;2;1.000;120.00;0.00;0;;;
1;773;2;12;2;1.000;120.00;0.00;0;;;
1;774;2;9;2;20.000;85.00;0.00;0;;;
1;775;2;9;2;10.000;85.00;0.00;0;;;
1;776;2;9;2;10.000;85.00;0.00;0;;;
1;777;2;8;2;3.000;105.00;0.00;0;"1 jd rosas - jd olga";;
1;778;2;8;2;1.000;90.00;0.00;0;;;
1;779;2;12;2;1.000;120.00;0.00;1;;;
1;780;2;12;2;1.000;120.00;0.00;0;;;
1;781;2;8;2;2.000;90.00;0.00;0;;;
1;782;2;9;2;2.000;85.00;0.00;0;;;
1;783;2;10;2;1.000;115.00;0.00;0;;;
1;784;2;8;2;2.000;100.00;0.00;0;;;
1;785;2;9;2;2.000;90.00;0.00;0;;;
1;786;2;9;2;2.000;109.00;0.00;0;;;
1;788;2;12;2;1.000;120.00;0.00;0;;;
1;789;2;10;2;1.000;115.00;0.00;1;;;
1;790;2;2;1;1.000;420.00;0.00;1;;;
1;791;2;12;2;1.000;120.00;0.00;0;;;
1;795;2;12;2;1.000;110.00;0.00;0;;;
1;796;2;12;2;1.000;120.00;0.00;0;;;
1;798;2;9;2;2.000;85.00;0.00;0;;;
1;799;2;12;2;1.000;120.00;0.00;1;;;
1;801;2;12;2;1.000;120.00;0.00;0;;;
1;802;2;10;2;1.000;115.00;0.00;0;;;
1;803;2;12;2;1.000;120.00;0.00;0;;;
1;804;2;12;2;1.000;120.00;0.00;0;;;
1;805;2;12;2;1.000;120.00;0.00;1;;;
1;806;2;12;2;1.000;120.00;0.00;0;;;
1;807;2;12;2;1.000;120.00;0.00;0;;;
1;809;2;12;2;1.000;120.00;0.00;0;;;
1;810;2;12;2;1.000;120.00;0.00;0;;;
1;811;2;12;2;1.000;120.00;0.00;0;;;
1;812;2;12;2;1.000;120.00;0.00;0;;;
1;813;2;8;2;1.000;95.00;0.00;0;;;
1;814;2;9;2;1.000;85.00;0.00;0;;;
1;815;2;9;2;2.000;85.00;0.00;0;;;
1;816;2;12;2;1.000;120.00;0.00;0;;;
1;817;2;9;2;20.000;85.00;0.00;0;;;
1;818;2;9;2;13.000;85.00;0.00;0;;;
1;819;2;9;2;3.000;85.00;0.00;0;;;
1;820;2;8;2;1.000;90.00;0.00;0;;;
1;822;2;9;2;3.000;95.00;0.00;0;;;
1;823;2;8;2;2.000;95.00;0.00;0;;;
1;824;2;9;2;1.000;85.00;0.00;0;;;
1;825;2;9;2;1.000;85.00;0.00;0;;;
1;826;2;9;2;3.000;90.00;0.00;0;;;
1;827;2;12;2;1.000;120.00;0.00;0;;;
1;828;2;12;2;1.000;120.00;0.00;0;;;
1;830;2;12;2;1.000;120.00;0.00;0;;;
1;831;2;8;2;2.000;105.00;0.00;0;;;
1;832;2;12;2;1.000;120.00;0.00;0;;;
1;836;2;8;2;1.000;100.00;0.00;0;;;
1;838;2;12;2;1.000;120.00;0.00;0;;;
1;840;2;12;2;1.000;120.00;0.00;0;;;
1;842;2;12;2;1.000;120.00;0.00;0;;;
1;843;2;9;2;2.000;85.00;0.00;0;;;
1;844;2;9;2;3.000;87.00;0.00;0;;;
1;845;2;9;2;2.000;85.00;0.00;0;;;
1;846;1;4;1;1.000;0.00;0.00;0;;;
1;847;2;10;2;1.000;115.00;0.00;0;;;
1;848;2;9;2;1.000;85.00;0.00;0;;;
1;849;2;8;2;1.000;102.00;0.00;0;;;
1;850;2;9;2;1.000;85.00;0.00;0;;;
1;851;2;12;2;1.000;120.00;0.00;0;;;
1;853;2;9;2;20.000;85.00;0.00;0;;;
1;854;2;9;2;10.000;85.00;0.00;0;;;
1;855;2;9;2;5.000;85.00;0.00;0;;;
1;856;2;10;2;1.000;115.00;0.00;0;;;
1;857;2;8;2;3.000;105.00;0.00;0;"2jd olga-1 jd rosas";;
1;858;2;8;2;1.000;90.00;0.00;0;;;
1;859;2;9;2;2.000;85.00;0.00;0;;;
1;860;2;9;2;2.000;90.00;0.00;0;;;
1;861;2;9;2;2.000;90.00;0.00;0;;;
1;862;2;8;2;1.000;95.00;0.00;0;;;
1;863;2;8;2;1.000;95.00;0.00;0;;;
1;864;2;12;2;1.000;120.00;0.00;0;;;
1;865;2;10;2;1.000;115.00;0.00;0;;;
1;866;2;9;2;3.000;85.00;0.00;0;;;
1;867;2;10;2;1.000;115.00;0.00;0;;;
1;868;2;9;2;1.000;90.00;0.00;0;;;
1;869;2;9;2;1.000;85.00;0.00;0;;;
1;870;2;12;2;1.000;120.00;0.00;0;;;
1;871;2;10;2;1.000;115.00;0.00;1;;;
1;872;2;10;2;1.000;115.00;0.00;0;;;
1;873;2;10;2;1.000;115.00;0.00;0;;;
1;874;2;10;2;1.000;115.00;0.00;0;;;
1;875;2;10;2;1.000;115.00;0.00;0;;;
1;876;2;9;2;2.000;85.00;0.00;0;;;
1;877;2;9;2;1.000;85.00;0.00;0;;;
1;878;2;9;2;1.000;85.00;0.00;0;;;
1;879;2;9;2;3.000;85.00;0.00;0;;;
1;880;2;9;2;1.000;85.00;0.00;0;;;
1;881;2;12;2;1.000;120.00;0.00;0;;;
1;882;2;8;2;1.000;95.00;0.00;0;;;
1;883;2;9;2;2.000;109.00;2.00;0;;;
1;884;1;9;2;1.000;85.00;0.00;0;;;
1;885;2;10;2;1.000;105.00;0.00;0;;;
1;886;2;8;2;1.000;90.00;0.00;0;;;
1;887;2;9;2;1.000;85.00;0.00;0;;;
1;888;2;9;2;22.000;85.00;0.00;0;;;
1;889;2;9;2;15.000;85.00;0.00;0;;;
1;890;2;9;2;10.000;85.00;0.00;0;;;
1;891;2;9;2;1.000;85.00;0.00;0;;;
1;892;2;8;2;1.000;95.00;0.00;0;;;
1;893;2;8;2;3.000;105.00;0.00;0;"1 na padaria , 1 mercado jd. olga ,1jd rosas";;
1;894;2;12;2;1.000;120.00;0.00;0;;;
1;895;2;10;2;1.000;115.00;0.00;0;;;
1;896;2;12;2;1.000;120.00;0.00;0;;;
1;897;2;12;2;1.000;120.00;0.00;0;;;
1;898;2;10;2;1.000;115.00;0.00;1;;;
1;899;2;9;2;1.000;90.00;0.00;0;;;
1;900;2;9;2;2.000;85.00;0.00;0;;;
1;901;2;9;2;2.000;85.00;0.00;0;;;
1;902;2;12;2;1.000;120.00;0.00;0;;;
1;903;2;12;2;1.000;120.00;0.00;0;;;
1;905;2;9;2;1.000;90.00;0.00;0;;;
1;906;2;9;2;1.000;85.00;0.00;0;;;
1;907;2;9;2;1.000;85.00;0.00;0;;;
1;908;2;9;2;1.000;85.00;0.00;0;;;
1;909;2;8;2;1.000;110.00;0.00;0;;;
1;911;2;8;2;1.000;100.00;0.00;0;;;
1;912;2;12;2;1.000;120.00;0.00;0;;;
1;913;2;12;2;1.000;120.00;0.00;0;;;
1;914;2;12;2;1.000;120.00;0.00;0;;;
1;916;2;12;2;1.000;120.00;0.00;0;;;
1;917;2;12;2;1.000;120.00;0.00;0;;;
1;918;2;12;2;1.000;120.00;0.00;0;;;
1;919;2;12;2;1.000;120.00;0.00;0;;;
1;920;2;10;2;1.000;115.00;0.00;0;;;
1;921;2;12;2;1.000;120.00;0.00;0;;;
1;923;2;8;2;1.000;110.00;0.00;0;;;
1;924;2;8;2;1.000;90.00;0.00;0;;;
1;925;2;9;2;1.000;85.00;0.00;0;;;
1;926;2;8;2;1.000;95.00;0.00;0;;;
1;927;2;9;2;5.000;85.00;0.00;0;;;
1;928;2;9;2;11.000;85.00;0.00;0;;;
1;929;2;9;2;15.000;85.00;0.00;0;;;
1;930;2;10;2;1.000;115.00;0.00;0;;;
1;931;2;9;2;8.000;85.00;0.00;0;;;
1;934;2;8;2;1.000;95.00;0.00;0;;;
1;935;2;9;2;2.000;85.00;0.00;0;;;
1;936;2;8;2;2.000;88.00;0.00;0;;;
1;937;2;9;2;1.000;85.00;0.00;0;;;
1;938;2;8;2;2.000;100.00;0.00;0;;;
1;939;2;9;2;2.000;90.00;0.00;0;;;
1;940;2;12;2;1.000;120.00;0.00;0;;;
1;941;2;12;2;1.000;120.00;0.00;0;;;
1;942;2;8;2;1.000;100.00;0.00;0;;;
1;943;2;12;2;1.000;120.00;0.00;0;;;
1;944;2;9;2;2.000;85.00;0.00;0;;;
1;945;2;9;2;1.000;109.00;0.00;0;;;
1;946;2;10;2;1.000;115.00;0.00;0;;;
1;947;2;12;2;1.000;120.00;0.00;1;;;
1;948;2;9;2;3.000;85.00;0.00;0;;;
1;949;2;10;2;1.000;115.00;0.00;1;;;
1;950;2;10;2;1.000;115.00;0.00;0;;;
1;951;2;12;2;1.000;120.00;0.00;0;;;
1;952;2;10;2;1.000;115.00;0.00;0;;;
1;953;2;8;2;1.000;90.00;0.00;0;;;
1;954;2;10;2;1.000;115.00;0.00;0;;;
1;955;1;6;1;1.000;0.00;0.00;0;;;
1;956;2;12;2;1.000;120.00;0.00;0;;;
1;957;2;9;2;1.000;85.00;0.00;0;;;
1;958;2;8;2;3.000;100.00;0.00;0;;;
1;959;2;9;2;1.000;85.00;0.00;0;;;
1;960;2;12;2;1.000;120.00;0.00;0;;;
1;961;2;9;2;1.000;85.00;0.00;0;;;
1;962;2;9;2;1.000;85.00;0.00;0;;;
1;963;2;10;2;1.000;115.00;0.00;0;;;
1;964;2;9;2;1.000;85.00;0.00;0;;;
1;965;2;10;2;1.000;115.00;0.00;0;;;
1;966;2;10;2;1.000;115.00;0.00;0;;;
1;967;2;9;2;10.000;85.00;0.00;0;;;
1;968;2;9;2;30.000;85.00;0.00;0;;;
1;969;2;9;2;5.000;85.00;0.00;0;;;
1;970;2;9;2;37.000;85.00;0.00;0;;;
1;971;2;9;2;2.000;85.00;0.00;0;;;
1;972;2;4;1;1.000;0.00;0.00;0;;;
1;973;2;4;1;25.000;0.00;0.00;0;;;
1;974;2;4;1;20.000;0.00;0.00;0;;;
1;975;2;9;2;2.000;109.00;0.00;0;;;
1;976;2;9;2;3.000;85.00;0.00;0;;;
1;977;2;8;2;1.000;105.00;0.00;0;"JD ROSA";;
1;978;2;9;2;1.000;85.00;0.00;0;;;
1;979;2;8;2;1.000;95.00;0.00;0;;;
1;980;2;9;2;1.000;85.00;0.00;0;;;
1;981;2;12;2;1.000;120.00;0.00;0;;;
1;982;2;9;2;3.000;97.00;0.00;0;;;
1;983;2;10;2;1.000;115.00;0.00;0;;;
1;984;2;12;2;1.000;120.00;0.00;0;;;
1;985;2;3;1;1.000;50.00;0.00;1;;;
1;986;2;9;2;1.000;85.00;0.00;0;;;
1;987;2;9;2;15.000;85.00;0.00;0;"nota do dia 31/01/2025";;
1;988;2;12;2;1.000;120.00;0.00;0;;;
1;989;2;9;2;5.000;85.00;0.00;0;;;
1;990;2;9;2;2.000;85.00;0.00;0;;;
1;991;2;12;2;1.000;120.00;0.00;0;;;
1;992;2;9;2;5.000;95.00;0.00;0;;;
1;993;2;9;2;2.000;85.00;0.00;0;;;
1;995;2;12;2;1.000;120.00;0.00;0;;;
1;996;2;9;2;1.000;85.00;0.00;0;;;
1;997;2;10;2;1.000;115.00;0.00;0;;;
1;998;2;9;2;15.000;85.00;0.00;0;"do dia 31.01.2025 que paguei errado";;
1;999;2;12;2;1.000;120.00;0.00;0;;;
1;1000;2;12;2;1.000;120.00;0.00;0;;;
1;1001;2;12;2;1.000;120.00;0.00;1;;;
1;1002;2;9;2;1.000;85.00;0.00;0;;;
1;1003;2;10;2;1.000;115.00;0.00;0;;;
1;1004;2;10;2;1.000;115.00;0.00;0;;;
1;1005;2;9;2;1.000;85.00;0.00;0;;;
1;1006;2;12;2;1.000;120.00;0.00;0;;;
1;1007;2;12;2;1.000;120.00;0.00;0;;;
1;1008;2;10;2;1.000;115.00;0.00;0;;;
1;1009;2;12;2;1.000;120.00;0.00;0;;;
1;1010;2;12;2;1.000;120.00;0.00;0;;;
1;1011;2;12;2;1.000;120.00;0.00;0;;;
1;1012;2;9;2;1.000;85.00;0.00;0;;;
1;1013;2;9;2;1.000;85.00;0.00;0;;;
1;1014;2;10;2;1.000;115.00;0.00;0;;;
1;1015;2;10;2;1.000;115.00;0.00;0;"portaria, esqueceu de registrar";;
1;1016;1;9;2;1.000;85.00;0.00;0;;;
1;1017;2;8;2;2.000;90.00;0.00;0;;;
1;1018;2;9;2;5.000;109.00;0.00;0;;;
1;1019;2;12;2;1.000;120.00;0.00;0;;;
1;1020;2;10;2;1.000;115.00;0.00;0;;;
1;1021;2;12;2;1.000;120.00;0.00;0;;;
1;1022;2;12;2;1.000;120.00;0.00;0;;;
1;1023;2;12;2;1.000;120.00;0.00;0;;;
1;1024;2;12;2;1.000;120.00;0.00;0;;;
1;1025;2;12;2;1.000;120.00;0.00;0;;;
1;1026;2;8;2;1.000;100.00;0.00;0;;;
1;1027;2;9;2;2.000;85.00;0.00;0;;;
1;1028;2;9;2;10.000;85.00;0.00;0;;;
1;1029;2;9;2;20.000;85.00;0.00;0;;;
1;1030;2;9;2;1.000;85.00;0.00;0;;;
1;1031;2;9;2;20.000;85.00;0.00;0;;;
1;1032;2;10;2;1.000;115.00;0.00;0;;;
1;1033;2;9;2;8.000;85.00;0.00;0;;;
1;1034;2;9;2;2.000;105.00;0.00;0;"1 Jd olga - 1Jd Rosa";;
1;1035;2;9;2;1.000;87.00;0.00;0;;;
1;1036;2;9;2;1.000;95.00;0.00;1;;;
1;1037;2;8;2;1.000;95.00;0.00;0;;;
1;1038;2;9;2;8.000;85.00;0.00;0;;;
1;1039;2;8;2;2.000;95.00;0.00;0;;;
1;1040;2;9;2;1.000;85.00;0.00;1;;;
1;1041;170;9;2;1.000;85.00;0.00;0;;;
1;1042;170;9;2;1.000;85.00;0.00;0;;;
1;1043;170;9;2;1.000;85.00;0.00;0;;;
1;1044;2;9;2;1.000;85.00;0.00;0;;;
1;1045;2;9;2;10.000;85.00;0.00;0;;;
1;1046;2;12;2;1.000;120.00;0.00;0;;;
1;1047;1;12;2;1.000;120.00;10.00;0;;;
1;1048;2;9;2;2.000;85.00;0.00;0;;;
1;1049;2;9;2;3.000;90.00;0.00;0;;;
1;1050;2;12;2;1.000;120.00;0.00;0;;;
1;1051;2;12;2;1.000;120.00;0.00;0;;;
1;1052;2;8;2;1.000;88.00;0.00;0;;;
1;1053;2;10;2;1.000;115.00;0.00;0;;;
1;1054;2;9;2;1.000;85.00;0.00;0;;;
1;1055;2;9;2;2.000;85.00;0.00;0;;;
1;1056;2;10;2;1.000;115.00;0.00;0;;;
1;1057;1;2;1;2.000;630.00;0.00;0;;;
1;1058;2;9;2;2.000;85.00;0.00;0;;;
1;1059;2;10;2;1.000;115.00;0.00;0;;;
1;1060;2;12;2;1.000;120.00;0.00;0;;;
1;1061;2;8;2;1.000;110.00;0.00;0;;;
1;1062;2;9;2;1.000;85.00;0.00;0;;;
1;1063;2;8;2;1.000;95.00;0.00;0;;;
1;1064;2;10;2;1.000;115.00;0.00;0;;;
1;1065;2;9;2;19.000;85.00;0.00;0;;;
1;1066;2;9;2;10.000;85.00;0.00;0;;;
1;1067;2;9;2;20.000;85.00;0.00;0;;;
1;1068;2;12;2;1.000;120.00;0.00;0;;;
1;1069;2;12;2;1.000;120.00;0.00;0;;;
1;1070;2;12;2;1.000;120.00;0.00;0;;;
1;1071;2;8;2;1.000;100.00;0.00;0;;;
1;1072;2;12;2;1.000;120.00;0.00;0;;;
1;1073;2;10;2;3.000;115.00;15.00;0;;;
1;1074;2;12;2;1.000;120.00;0.00;0;;;
1;1075;2;8;2;10.000;100.00;0.00;1;;;
1;1076;2;9;2;1.000;85.00;0.00;0;;;
1;1077;2;8;2;1.000;100.00;0.00;0;;;
1;1078;2;9;2;3.000;85.00;0.00;0;;;
1;1079;170;12;2;1.000;120.00;0.00;0;;;
1;1080;170;12;2;1.000;120.00;0.00;0;;;
1;1081;170;12;2;1.000;120.00;0.00;0;;;
